CP066974.1.versus.10008.fasta.blastn
CP066974.1	JAUBML020000043.1	99.160	119	1	0	23154	23272	10356	10474	2.96e-54	215
CP066974.1	JAUBML020000043.1	94.615	130	6	1	34502	34630	3999	4128	8.29e-50	200
CP066974.1	JAUBML020000043.1	96.739	92	2	1	30153	30244	10361	10451	2.35e-35	152
CP066974.1	JAUBML020000043.1	97.101	69	2	0	23211	23279	12019	12087	8.58e-25	117
CP066974.1	JAUBML020000043.1	98.387	62	1	0	29560	29621	12019	12080	1.44e-22	110
CP066974.1	JAUBML020000043.1	97.727	44	1	0	30206	30249	12019	12062	1.46e-12	76.8

CP066974.1.versus.Xc272.fasta.blastn
CP066974.1	JAUBMK020000055.1	84.517	1098	152	14	24981	26070	4960	6047	0.0	1070
CP066974.1	JAUBMK020000055.1	82.674	531	83	7	26187	26714	6683	7207	9.48e-129	462
CP066974.1	JAUBMK020000055.1	94.149	188	11	0	34452	34639	10288	10101	6.13e-76	287
CP066974.1	JAUBMK020000085.1	89.267	559	60	0	26193	26751	1085	527	0.0	701
CP066974.1	JAUBMK020000084.1	89.247	558	60	0	26194	26751	2	559	0.0	699
CP066974.1	JAUBMK020000042.1	76.019	1055	190	40	34926	35959	29022	28010	1.56e-136	488
CP066974.1	JAUBMK020000042.1	82.920	363	49	12	36081	36439	27888	27535	2.81e-84	315

CP066974.1.versus.Xc292.fasta.blastn
CP066974.1	JAUBMJ020000041.1	88.014	7634	846	61	596	8191	34318	26716	0.0	8964
CP066974.1	JAUBMJ020000041.1	85.954	7874	1047	52	13733	21578	14335	6493	0.0	8359
CP066974.1	JAUBMJ020000041.1	90.731	3927	363	1	9397	13323	19099	15174	0.0	5234
CP066974.1	JAUBMJ020000041.1	86.043	1784	213	30	34785	36549	38904	37138	0.0	1882
CP066974.1	JAUBMJ020000041.1	94.146	1025	59	1	23154	24177	4523	3499	0.0	1559
CP066974.1	JAUBMJ020000041.1	84.803	1474	214	7	37291	38759	36370	34902	0.0	1472
CP066974.1	JAUBMJ020000041.1	84.401	1327	181	21	34926	36239	25345	24032	0.0	1280
CP066974.1	JAUBMJ020000041.1	90.339	973	94	0	8223	9195	20141	19169	0.0	1277
CP066974.1	JAUBMJ020000041.1	74.933	750	170	15	4604	5344	31131	30391	3.67e-88	327
CP066974.1	JAUBMJ020000041.1	87.615	218	18	2	26479	26693	39243	39032	3.80e-63	244
CP066974.1	JAUBMJ020000041.1	98.319	119	2	0	29503	29621	4523	4405	1.39e-52	209
CP066974.1	JAUBMJ020000041.1	95.876	97	3	1	30153	30249	4518	4423	1.83e-36	156
CP066974.1	JAUBMJ020000041.1	79.397	199	30	9	31725	31920	4284	4094	1.11e-28	130
CP066974.1	JAUBMJ020000066.1	85.226	2342	287	41	31126	33449	3372	1072	0.0	2353
CP066974.1	JAUBMJ020000066.1	87.056	1491	154	26	29191	30669	5528	4065	0.0	1648
CP066974.1	JAUBMJ020000066.1	98.276	232	4	0	30676	30907	3922	3691	4.58e-112	407
CP066974.1	JAUBMJ020000066.1	99.160	119	1	0	23154	23272	5210	5092	2.98e-54	215
CP066974.1	JAUBMJ020000066.1	94.488	127	7	0	23154	23280	4567	4441	1.08e-48	196
CP066974.1	JAUBMJ020000066.1	95.000	120	6	0	29502	29621	4568	4449	1.81e-46	189
CP066974.1	JAUBMJ020000066.1	96.739	92	2	1	30153	30244	5205	5115	2.37e-35	152
CP066974.1	JAUBMJ020000081.1	88.676	574	63	2	26179	26751	652	1224	0.0	699
CP066974.1	JAUBMJ020000098.1	91.273	275	22	2	26478	26751	604	331	4.65e-102	374

CP066974.1.versus.Xc302.fasta.blastn
CP066974.1	JAUBMI020000064.1	85.650	1324	182	3	26294	27616	968	2284	0.0	1386

CP066974.1.versus.Xc312.fasta.blastn
CP066974.1	JAUBMH020000036.1	88.014	7634	846	61	596	8191	5269	12871	0.0	8964
CP066974.1	JAUBMH020000036.1	83.370	8599	1290	107	13733	22271	25252	33770	0.0	7829
CP066974.1	JAUBMH020000036.1	90.694	3933	365	1	9391	13323	20482	24413	0.0	5234
CP066974.1	JAUBMH020000036.1	85.226	2342	287	41	31126	33449	43035	45335	0.0	2353
CP066974.1	JAUBMH020000036.1	86.199	1768	210	28	34785	36534	683	2434	0.0	1882
CP066974.1	JAUBMH020000036.1	87.056	1491	154	26	29191	30669	40879	42342	0.0	1648
CP066974.1	JAUBMH020000036.1	84.803	1474	214	7	37291	38759	3217	4685	0.0	1472
CP066974.1	JAUBMH020000036.1	84.401	1327	181	21	34926	36239	14242	15555	0.0	1280
CP066974.1	JAUBMH020000036.1	90.194	979	96	0	8217	9195	19440	20418	0.0	1277
CP066974.1	JAUBMH020000036.1	90.832	709	58	5	23477	24184	34623	35325	0.0	942
CP066974.1	JAUBMH020000036.1	87.734	587	68	4	26167	26751	38852	39436	0.0	682
CP066974.1	JAUBMH020000036.1	87.701	374	37	2	26323	26693	188	555	3.48e-118	427
CP066974.1	JAUBMH020000036.1	98.276	232	4	0	30676	30907	42485	42716	4.53e-112	407
CP066974.1	JAUBMH020000036.1	75.103	731	166	13	4604	5326	8456	9178	3.63e-88	327
CP066974.1	JAUBMH020000036.1	99.160	119	1	0	23154	23272	41197	41315	2.95e-54	215
CP066974.1	JAUBMH020000036.1	92.647	136	10	0	23145	23280	41831	41966	1.07e-48	196
CP066974.1	JAUBMH020000036.1	95.000	120	6	0	29502	29621	41839	41958	1.79e-46	189
CP066974.1	JAUBMH020000036.1	91.339	127	6	4	30153	30279	34305	34426	2.33e-40	169
CP066974.1	JAUBMH020000036.1	96.739	92	2	1	30153	30244	41202	41292	2.34e-35	152
CP066974.1	JAUBMH020000036.1	94.000	100	2	3	23155	23254	34301	34396	3.03e-34	148
CP066974.1	JAUBMH020000036.1	94.000	100	2	3	29504	29603	34301	34396	3.03e-34	148
CP066974.1	JAUBMH020000060.1	88.850	574	62	2	26179	26751	653	1225	0.0	704

CP066974.1.versus.Xc321.fasta.blastn
CP066974.1	JAUBMG020000039.1	87.896	7634	855	61	596	8191	5269	12871	0.0	8914
CP066974.1	JAUBMG020000039.1	84.790	7883	1106	75	13733	21578	22943	30769	0.0	7829
CP066974.1	JAUBMG020000039.1	91.136	3926	343	5	9401	13323	18181	22104	0.0	5317
CP066974.1	JAUBMG020000039.1	85.258	2347	289	41	31126	33449	45946	48258	0.0	2364
CP066974.1	JAUBMG020000039.1	86.199	1768	210	28	34785	36534	683	2434	0.0	1882
CP066974.1	JAUBMG020000039.1	84.459	1718	203	46	28971	30669	43581	45253	0.0	1635
CP066974.1	JAUBMG020000039.1	94.146	1025	59	1	23154	24177	32739	33763	0.0	1559
CP066974.1	JAUBMG020000039.1	84.803	1474	214	7	37291	38759	3217	4685	0.0	1472
CP066974.1	JAUBMG020000039.1	81.979	1587	223	45	25200	26748	38110	39671	0.0	1288
CP066974.1	JAUBMG020000039.1	90.071	987	98	0	8207	9193	17123	18109	0.0	1280
CP066974.1	JAUBMG020000039.1	84.084	1332	178	25	34926	36239	14253	15568	0.0	1254
CP066974.1	JAUBMG020000039.1	87.701	374	37	2	26323	26693	188	555	3.46e-118	427
CP066974.1	JAUBMG020000039.1	98.276	232	4	0	30676	30907	45396	45627	4.51e-112	407
CP066974.1	JAUBMG020000039.1	74.407	801	180	22	4537	5326	8392	9178	6.04e-86	320
CP066974.1	JAUBMG020000039.1	93.370	181	12	0	34450	34630	37427	37607	2.22e-70	268
CP066974.1	JAUBMG020000039.1	98.319	119	2	0	29503	29621	32739	32857	1.36e-52	209
CP066974.1	JAUBMG020000039.1	96.124	129	3	1	23154	23280	44119	44247	1.36e-52	209
CP066974.1	JAUBMG020000039.1	92.647	136	10	0	23145	23280	44742	44877	1.06e-48	196
CP066974.1	JAUBMG020000039.1	95.000	120	6	0	29502	29621	44750	44869	1.78e-46	189
CP066974.1	JAUBMG020000039.1	95.876	97	3	1	30153	30249	32744	32839	1.80e-36	156
CP066974.1	JAUBMG020000039.1	96.703	91	2	1	30154	30244	44125	44214	8.39e-35	150
CP066974.1	JAUBMG020000039.1	79.397	199	30	9	31725	31920	32978	33168	1.09e-28	130
CP066974.1	JAUBMG020000039.1	95.082	61	3	0	34452	34512	37615	37675	1.11e-18	97.1
CP066974.1	JAUBMG020000064.1	88.850	574	62	2	26179	26751	652	1224	0.0	704

CP066974.1.versus.Xc3211.fasta.blastn
CP066974.1	JAUBNA020000040.1	84.517	1098	152	14	24981	26070	6280	5193	0.0	1070
CP066974.1	JAUBNA020000040.1	76.019	1055	190	40	34926	35959	40258	39246	1.56e-136	488
CP066974.1	JAUBNA020000040.1	82.584	534	84	7	26187	26717	4557	4030	9.43e-129	462
CP066974.1	JAUBNA020000040.1	82.920	363	49	12	36081	36439	39124	38771	2.79e-84	315
CP066974.1	JAUBNA020000040.1	95.531	179	8	0	34452	34630	952	1130	6.09e-76	287
CP066974.1	JAUBNA020000071.1	89.267	559	60	0	26193	26751	1	559	0.0	701
CP066974.1	JAUBNA020000070.1	89.027	565	60	1	26194	26756	1084	520	0.0	699

CP066974.1.versus.Xc3212.fasta.blastn
CP066974.1	JAUBMZ020000040.1	84.517	1098	152	14	24981	26070	5713	4626	0.0	1070
CP066974.1	JAUBMZ020000040.1	76.019	1055	190	40	34926	35959	39691	38679	1.56e-136	488
CP066974.1	JAUBMZ020000040.1	82.584	534	84	7	26187	26717	3990	3463	9.43e-129	462
CP066974.1	JAUBMZ020000040.1	82.920	363	49	12	36081	36439	38557	38204	2.79e-84	315
CP066974.1	JAUBMZ020000040.1	95.531	179	8	0	34452	34630	385	563	6.09e-76	287
CP066974.1	JAUBMZ020000073.1	89.267	559	60	0	26193	26751	1	559	0.0	701
CP066974.1	JAUBMZ020000072.1	89.027	565	60	1	26194	26756	1084	520	0.0	699

CP066974.1.versus.Xc342.fasta.blastn
CP066974.1	JAUBMF020000041.1	84.517	1098	152	14	24981	26070	5713	4626	0.0	1070
CP066974.1	JAUBMF020000041.1	82.584	534	84	7	26187	26717	3990	3463	9.55e-129	462
CP066974.1	JAUBMF020000041.1	95.531	179	8	0	34452	34630	385	563	6.17e-76	287
CP066974.1	JAUBMF020000080.1	88.850	574	62	2	26179	26751	23	595	0.0	704
CP066974.1	JAUBMF020000079.1	88.640	581	62	3	26179	26756	1099	520	0.0	704
CP066974.1	JAUBMF020000055.1	76.019	1055	190	40	34926	35959	8077	7065	1.58e-136	488
CP066974.1	JAUBMF020000055.1	82.920	363	49	12	36081	36439	6943	6590	2.83e-84	315

CP066974.1.versus.Xc362.fasta.blastn
CP066974.1	JAUBME020000058.1	88.795	589	62	3	26171	26756	1674	1087	0.0	719

CP066974.1.versus.Xc412.fasta.blastn
CP066974.1	JAUBMD020000032.1	87.882	7633	857	60	596	8191	5406	13007	0.0	8909
CP066974.1	JAUBMD020000032.1	84.752	7883	1109	79	13733	21578	23079	30905	0.0	7812
CP066974.1	JAUBMD020000032.1	91.161	3926	342	5	9401	13323	18317	22240	0.0	5323
CP066974.1	JAUBMD020000032.1	86.150	1769	210	28	34785	36534	819	2571	0.0	1877
CP066974.1	JAUBMD020000032.1	94.146	1025	59	1	23154	24177	32875	33899	0.0	1559
CP066974.1	JAUBMD020000032.1	84.803	1474	214	7	37291	38759	3354	4822	0.0	1472
CP066974.1	JAUBMD020000032.1	90.071	987	98	0	8207	9193	17259	18245	0.0	1280
CP066974.1	JAUBMD020000032.1	84.084	1332	178	25	34926	36239	14389	15704	0.0	1254
CP066974.1	JAUBMD020000032.1	87.701	374	37	2	26323	26693	324	691	3.46e-118	427
CP066974.1	JAUBMD020000032.1	74.782	801	177	22	4537	5326	8528	9314	6.01e-91	337
CP066974.1	JAUBMD020000032.1	98.319	119	2	0	29503	29621	32875	32993	1.37e-52	209
CP066974.1	JAUBMD020000032.1	95.876	97	3	1	30153	30249	32880	32975	1.81e-36	156
CP066974.1	JAUBMD020000032.1	79.397	199	30	9	31725	31920	33114	33304	1.09e-28	130
CP066974.1	JAUBMD020000036.1	89.483	1740	173	10	31716	33449	3593	1858	0.0	2191
CP066974.1	JAUBMD020000036.1	86.844	1201	115	31	29190	30378	7369	6200	0.0	1303
CP066974.1	JAUBMD020000036.1	84.725	982	131	14	30375	31350	4723	3755	0.0	965
CP066974.1	JAUBMD020000036.1	87.713	586	67	5	26168	26751	8421	7839	0.0	678
CP066974.1	JAUBMD020000036.1	98.319	119	2	0	23154	23272	7050	6932	1.37e-52	209
CP066974.1	JAUBMD020000036.1	96.063	127	5	0	23154	23280	6410	6284	4.91e-52	207
CP066974.1	JAUBMD020000036.1	96.667	120	4	0	29502	29621	6411	6292	8.22e-50	200
CP066974.1	JAUBMD020000036.1	94.615	130	6	1	34502	34630	12409	12280	8.22e-50	200
CP066974.1	JAUBMD020000036.1	77.895	285	46	15	23311	23582	3669	3389	3.88e-38	161
CP066974.1	JAUBMD020000036.1	95.876	97	3	1	30153	30249	7045	6950	1.81e-36	156

CP066974.1.versus.Xc422.fasta.blastn
CP066974.1	JAUBMC020000040.1	87.739	7634	867	61	596	8191	5269	12871	0.0	8848
CP066974.1	JAUBMC020000040.1	86.145	7824	1009	63	13784	21578	21923	29700	0.0	8373
CP066974.1	JAUBMC020000040.1	90.902	4045	362	6	9401	13441	17328	21370	0.0	5426
CP066974.1	JAUBMC020000040.1	86.070	1766	216	26	34785	36534	683	2434	0.0	1871
CP066974.1	JAUBMC020000040.1	94.146	1025	59	1	23154	24177	31670	32694	0.0	1559
CP066974.1	JAUBMC020000040.1	84.803	1474	214	7	37291	38759	3217	4685	0.0	1472
CP066974.1	JAUBMC020000040.1	90.501	979	89	2	8217	9193	16279	17255	0.0	1290
CP066974.1	JAUBMC020000040.1	84.123	1329	180	26	34926	36239	14245	15557	0.0	1256
CP066974.1	JAUBMC020000040.1	87.701	374	37	2	26323	26693	188	555	3.51e-118	427
CP066974.1	JAUBMC020000040.1	74.407	801	180	22	4537	5326	8392	9178	6.13e-86	320
CP066974.1	JAUBMC020000040.1	98.319	119	2	0	29503	29621	31670	31788	1.38e-52	209
CP066974.1	JAUBMC020000040.1	95.876	97	3	1	30153	30249	31675	31770	1.83e-36	156
CP066974.1	JAUBMC020000040.1	79.397	199	30	9	31725	31920	31909	32099	1.11e-28	130
CP066974.1	JAUBMC020000052.1	85.403	2343	289	39	31126	33449	2899	591	0.0	2383
CP066974.1	JAUBMC020000052.1	87.123	1491	153	26	29191	30669	5055	3592	0.0	1653
CP066974.1	JAUBMC020000052.1	87.091	581	70	5	26174	26751	7076	6498	0.0	652
CP066974.1	JAUBMC020000052.1	98.276	232	4	0	30676	30907	3449	3218	4.57e-112	407
CP066974.1	JAUBMC020000052.1	99.160	119	1	0	23154	23272	4737	4619	2.98e-54	215
CP066974.1	JAUBMC020000052.1	94.488	127	7	0	23154	23280	4094	3968	1.08e-48	196
CP066974.1	JAUBMC020000052.1	95.000	120	6	0	29502	29621	4095	3976	1.80e-46	189
CP066974.1	JAUBMC020000052.1	96.739	92	2	1	30153	30244	4732	4642	2.37e-35	152
CP066974.1	JAUBMC020000065.1	88.640	581	62	3	26179	26756	1666	1087	0.0	704

CP066974.1.versus.Xc43.fasta.blastn
CP066974.1	JAUBNN020000033.1	88.051	7641	849	58	584	8191	10809	18418	0.0	8994
CP066974.1	JAUBNN020000033.1	86.021	7826	1015	69	13784	21578	27469	35246	0.0	8318
CP066974.1	JAUBNN020000033.1	90.702	4044	371	5	9401	13441	22875	26916	0.0	5380
CP066974.1	JAUBNN020000033.1	83.851	1932	268	36	34631	36534	7203	9118	0.0	1799
CP066974.1	JAUBNN020000033.1	94.118	1122	65	1	23154	24274	37225	38346	0.0	1705
CP066974.1	JAUBNN020000033.1	88.830	1137	115	11	32598	33727	4976	6107	0.0	1386
CP066974.1	JAUBNN020000033.1	85.296	1299	153	32	28971	30249	1776	3056	0.0	1306
CP066974.1	JAUBNN020000033.1	90.807	979	86	2	8217	9193	21826	22802	0.0	1306
CP066974.1	JAUBNN020000033.1	84.048	1329	181	26	34926	36239	19792	21104	0.0	1251
CP066974.1	JAUBNN020000033.1	83.029	1367	183	33	31126	32474	3643	4978	0.0	1194
CP066974.1	JAUBNN020000033.1	84.086	886	128	11	37881	38761	9412	10289	0.0	843
CP066974.1	JAUBNN020000033.1	85.329	593	68	8	33871	34460	6226	6802	9.02e-169	595
CP066974.1	JAUBNN020000033.1	85.410	329	46	2	26171	26498	39574	39901	4.67e-92	340
CP066974.1	JAUBNN020000033.1	74.782	801	177	22	4537	5326	13939	14725	6.04e-91	337
CP066974.1	JAUBNN020000033.1	90.517	232	18	4	30680	30907	3099	3330	6.12e-81	303
CP066974.1	JAUBNN020000033.1	91.509	212	12	1	26503	26714	3	208	6.17e-76	287
CP066974.1	JAUBNN020000033.1	98.319	119	2	0	29503	29621	37225	37343	1.37e-52	209
CP066974.1	JAUBNN020000033.1	95.349	129	4	1	23154	23280	2314	2442	6.39e-51	204
CP066974.1	JAUBNN020000033.1	97.479	119	3	0	29502	29620	2955	3073	6.39e-51	204
CP066974.1	JAUBNN020000033.1	95.276	127	6	0	23145	23271	2947	3073	2.30e-50	202
CP066974.1	JAUBNN020000033.1	95.876	97	3	1	30153	30249	37230	37325	1.81e-36	156
CP066974.1	JAUBNN020000033.1	94.845	97	4	1	30153	30249	2319	2414	8.44e-35	150
CP066974.1	JAUBNN020000033.1	78.894	199	31	9	31725	31920	37464	37654	5.12e-27	124

CP066974.1.versus.Xc433.fasta.blastn
CP066974.1	JAUBMB020000033.1	87.765	7634	865	61	596	8191	4928	12530	0.0	8859
CP066974.1	JAUBMB020000033.1	86.158	7824	1008	63	13784	21578	21582	29359	0.0	8379
CP066974.1	JAUBMB020000033.1	90.927	4045	361	6	9401	13441	16987	21029	0.0	5432
CP066974.1	JAUBMB020000033.1	86.199	1768	210	28	34785	36534	341	2092	0.0	1882
CP066974.1	JAUBMB020000033.1	94.146	1025	59	1	23154	24177	31329	32353	0.0	1559
CP066974.1	JAUBMB020000033.1	84.803	1474	214	7	37291	38759	2876	4344	0.0	1472
CP066974.1	JAUBMB020000033.1	90.807	979	86	2	8217	9193	15938	16914	0.0	1306
CP066974.1	JAUBMB020000033.1	84.123	1329	180	26	34926	36239	13904	15216	0.0	1256
CP066974.1	JAUBMB020000033.1	74.657	801	178	22	4537	5326	8051	8837	2.84e-89	331
CP066974.1	JAUBMB020000033.1	87.615	218	18	2	26479	26693	2	213	3.81e-63	244
CP066974.1	JAUBMB020000033.1	98.319	119	2	0	29503	29621	31329	31447	1.39e-52	209
CP066974.1	JAUBMB020000033.1	95.876	97	3	1	30153	30249	31334	31429	1.83e-36	156
CP066974.1	JAUBMB020000033.1	79.397	199	30	9	31725	31920	31568	31758	1.11e-28	130
CP066974.1	JAUBMB020000050.1	85.275	2343	292	39	31126	33449	3222	5530	0.0	2366
CP066974.1	JAUBMB020000050.1	84.400	1718	204	46	28971	30669	857	2529	0.0	1629
CP066974.1	JAUBMB020000050.1	98.276	232	4	0	30676	30907	2672	2903	4.59e-112	407
CP066974.1	JAUBMB020000050.1	96.124	129	3	1	23154	23280	1395	1523	1.39e-52	209
CP066974.1	JAUBMB020000050.1	92.647	136	10	0	23145	23280	2018	2153	1.08e-48	196
CP066974.1	JAUBMB020000050.1	95.000	120	6	0	29502	29621	2026	2145	1.81e-46	189
CP066974.1	JAUBMB020000050.1	96.703	91	2	1	30154	30244	1401	1490	8.53e-35	150
CP066974.1	JAUBMB020000062.1	90.182	275	19	3	26478	26751	2091	1824	2.18e-95	351
CP066974.1	JAUBMB020000048.1	94.615	130	6	1	34502	34630	3999	4128	8.35e-50	200

CP066974.1.versus.Xc442.fasta.blastn
CP066974.1	JAUBMA020000035.1	84.517	1098	152	14	24981	26070	35922	37009	0.0	1070
CP066974.1	JAUBMA020000035.1	88.850	574	62	2	26179	26751	43300	42728	0.0	704
CP066974.1	JAUBMA020000035.1	76.104	1042	188	38	34926	35947	1944	2944	1.57e-136	488
CP066974.1	JAUBMA020000035.1	82.674	531	83	7	26187	26714	37645	38169	9.55e-129	462
CP066974.1	JAUBMA020000035.1	82.527	372	52	12	36072	36439	3069	3431	2.83e-84	315
CP066974.1	JAUBMA020000035.1	94.149	188	11	0	34452	34639	41250	41063	6.17e-76	287

CP066974.1.versus.Xc452.fasta.blastn
CP066974.1	JAUBLZ020000046.1	84.517	1098	152	14	24981	26070	3359	2272	0.0	1070
CP066974.1	JAUBLZ020000046.1	82.584	534	84	7	26187	26717	1636	1109	9.46e-129	462
CP066974.1	JAUBLZ020000072.1	89.003	582	62	2	26171	26751	421	1001	0.0	719
CP066974.1	JAUBLZ020000069.1	88.850	574	62	2	26179	26751	652	1224	0.0	704
CP066974.1	JAUBLZ020000052.1	76.019	1055	190	40	34926	35959	13032	12020	1.56e-136	488
CP066974.1	JAUBLZ020000052.1	82.920	363	49	12	36081	36439	11898	11545	2.80e-84	315
CP066974.1	JAUBLZ020000065.1	95.531	179	8	0	34452	34630	385	563	6.11e-76	287

CP066974.1.versus.Xc58.fasta.blastn
CP066974.1	JAUBNJ020000033.1	100.000	28477	0	0	1	28477	28477	1	0.0	52588
CP066974.1	JAUBNJ020000033.1	99.990	10286	0	1	28478	38763	38762	28478	0.0	18988
CP066974.1	JAUBNJ020000033.1	100.000	120	0	0	29503	29622	5324	5205	1.78e-56	222
CP066974.1	JAUBNJ020000033.1	100.000	120	0	0	23154	23273	37737	37618	1.78e-56	222
CP066974.1	JAUBNJ020000033.1	96.739	92	2	1	30153	30244	5319	5229	2.37e-35	152
CP066974.1	JAUBNJ020000033.1	96.739	92	2	1	29508	29598	37087	36996	2.37e-35	152
CP066974.1	JAUBNJ020000033.1	96.739	92	2	1	23159	23249	37087	36996	2.37e-35	152
CP066974.1	JAUBNJ020000033.1	96.739	92	2	1	30153	30244	37732	37642	2.37e-35	152

CP066974.1.versus.Xc7.fasta.blastn
CP066974.1	JAUBMR020000029.1	87.837	7630	866	54	596	8191	31995	24394	0.0	8892
CP066974.1	JAUBMR020000029.1	84.752	7883	1109	79	13733	21578	14322	6496	0.0	7812
CP066974.1	JAUBMR020000029.1	91.161	3926	342	5	9401	13323	19084	15161	0.0	5323
CP066974.1	JAUBMR020000029.1	86.043	1784	213	30	34785	36549	36581	34815	0.0	1882
CP066974.1	JAUBMR020000029.1	94.146	1025	59	1	23154	24177	4526	3502	0.0	1559
CP066974.1	JAUBMR020000029.1	84.803	1474	214	7	37291	38759	34047	32579	0.0	1472
CP066974.1	JAUBMR020000029.1	90.071	987	98	0	8207	9193	20142	19156	0.0	1280
CP066974.1	JAUBMR020000029.1	84.009	1332	179	25	34926	36239	23012	21697	0.0	1249
CP066974.1	JAUBMR020000029.1	87.701	374	37	2	26323	26693	37076	36709	3.43e-118	427
CP066974.1	JAUBMR020000029.1	74.751	804	178	22	4552	5344	28858	28069	5.95e-91	337
CP066974.1	JAUBMR020000029.1	98.319	119	2	0	29503	29621	4526	4408	1.35e-52	209
CP066974.1	JAUBMR020000029.1	95.876	97	3	1	30153	30249	4521	4426	1.79e-36	156
CP066974.1	JAUBMR020000029.1	79.397	199	30	9	31725	31920	4287	4097	1.08e-28	130
CP066974.1	JAUBMR020000038.1	85.544	2352	278	44	31126	33449	4070	1753	0.0	2403
CP066974.1	JAUBMR020000038.1	88.081	1032	102	16	29191	30210	7047	6025	0.0	1205
CP066974.1	JAUBMR020000038.1	96.429	644	23	0	30264	30907	5026	4383	0.0	1062
CP066974.1	JAUBMR020000038.1	87.973	582	67	3	26168	26748	9098	8519	0.0	684
CP066974.1	JAUBMR020000038.1	99.160	119	1	0	23154	23272	6729	6611	2.91e-54	215
CP066974.1	JAUBMR020000038.1	94.615	130	6	1	34502	34630	13086	12957	8.14e-50	200
CP066974.1	JAUBMR020000038.1	96.739	92	2	1	30153	30244	6724	6634	2.31e-35	152
CP066974.1	JAUBMR020000038.1	97.101	69	2	0	23211	23279	5066	4998	8.43e-25	117
CP066974.1	JAUBMR020000038.1	98.387	62	1	0	29560	29621	5066	5005	1.41e-22	110
CP066974.1	JAUBMR020000038.1	100.000	40	0	0	30206	30245	5066	5027	5.15e-12	75.0

CP066974.1.versus.Xcr_CFBP_5828R.fasta.blastn
CP066974.1	CM002637.1	86.067	445	57	5	26171	26612	1216161	1215719	4.29e-132	473

